k2time,count,eflux,filt,upperlimit,time,flux
3324.587623,3068.463706,19.983437,kepler,F,58157.087623,33.2093606399985
3324.608057,3081.397028,20.003122,kepler,F,58157.108057,46.1426826399984
3324.628491,3090.133711,20.006084,kepler,F,58157.128491,54.8793656399985
3324.648924,3077.048363,19.996722,kepler,F,58157.148924,41.7940176399984
3324.669358,3098.445722,20.01289,kepler,F,58157.169358,63.1913766399985
3324.710225,3053.748758,19.956218,kepler,F,58157.210225,18.4944126399987
3324.730659,3062.069118,19.964483,kepler,F,58157.230659,26.8147726399984
3324.751092,3048.793192,19.96139,kepler,F,58157.251092,13.5388466399986
3324.771526,3037.961597,19.945441,kepler,F,58157.271526,2.7072516399985
3324.791959,3028.239248,19.937817,kepler,F,58157.291959,-7.01509736000162
3324.812393,3045.056333,19.951459,kepler,F,58157.312393,9.80198763999852
3324.832827,3072.528435,19.973252,kepler,F,58157.332827,37.2740896399987
3324.85326,3043.058411,19.95492,kepler,F,58157.35326,7.8040656399985
3324.873694,3028.159771,19.931153,kepler,F,58157.373694,-7.09457436000139
3324.894127,3051.591936,19.956984,kepler,F,58157.394127,16.3375906399983
3324.914561,3061.855157,19.968923,kepler,F,58157.414561,26.6008116399985
3324.955428,3036.937362,19.934765,kepler,F,58157.455428,1.68301663999864
3324.975862,3061.986295,19.965311,kepler,F,58157.475862,26.7319496399987
3324.996295,3061.585565,19.957168,kepler,F,58157.496295,26.3312196399984
3325.016729,3050.206241,19.953726,kepler,F,58157.516729,14.9518956399984
3325.037163,3050.700256,19.950155,kepler,F,58157.537163,15.4459106399986
3325.057596,3045.951467,19.937316,kepler,F,58157.557596,10.6971216399984
3325.07803,3050.687466,19.936213,kepler,F,58157.57803,15.4331206399984
3325.098463,3049.742923,19.937307,kepler,F,58157.598463,14.4885776399983
3325.118897,3026.575555,19.915048,kepler,F,58157.618897,-8.67879036000159
3325.139331,3038.505729,19.923181,kepler,F,58157.639331,3.25138363999849
3325.159764,3034.81306,19.926066,kepler,F,58157.659764,-0.44128536000153
3325.200631,3008.993502,19.884778,kepler,F,58157.700631,-26.2608433600017
3325.221065,3050.538902,19.936755,kepler,F,58157.721065,15.2845566399983
3325.241499,3037.14652,19.925647,kepler,F,58157.741499,1.8921746399983
3325.261932,3036.43059,19.917615,kepler,F,58157.761932,1.17624463999846
3325.302799,3025.150357,19.907342,kepler,F,58157.802799,-10.1039883600015
3325.323233,3036.035108,19.914925,kepler,F,58157.823233,0.780762639998557
3325.343667,3042.643099,19.932524,kepler,F,58157.843667,7.38875363999841
3325.3641,3041.174977,19.923736,kepler,F,58157.8641,5.92063163999865
3325.384534,3040.855408,19.919528,kepler,F,58157.884534,5.60106263999842
3325.404967,3041.919892,19.925173,kepler,F,58157.904967,6.66554663999841
3325.425401,3045.671231,19.934879,kepler,F,58157.925401,10.4168856399983
3325.445835,3044.122565,19.921872,kepler,F,58157.945835,8.86821963999864
3325.466268,3048.703186,19.927353,kepler,F,58157.966268,13.4488406399987
3325.486702,3025.347993,19.910745,kepler,F,58157.986702,-9.90635236000162
3325.507135,3052.547893,19.930053,kepler,F,58158.007135,17.2935476399985
3325.527569,3048.448417,19.921477,kepler,F,58158.027569,13.1940716399986
3325.548003,3045.094,19.918184,kepler,F,58158.048003,9.83965463999857
3325.568436,3052.995564,19.936046,kepler,F,58158.068436,17.7412186399984
3325.58887,3056.43023,19.93664,kepler,F,58158.08887,21.1758846399985
3325.609303,3031.386618,19.920975,kepler,F,58158.109303,-3.86772736000148
3325.629737,3048.18512,19.939754,kepler,F,58158.129737,12.9307746399986
3325.650171,3042.168609,19.92193,kepler,F,58158.150171,6.91426363999835
3325.670604,3040.574997,19.92267,kepler,F,58158.170604,5.32065163999869
3325.711472,3042.1053,19.928324,kepler,F,58158.211472,6.85095463999869
3325.731905,3021.648925,19.900634,kepler,F,58158.231905,-13.6054203600015
3325.752339,3062.579069,19.944406,kepler,F,58158.252339,27.3247236399984
3325.772772,3037.413569,19.921417,kepler,F,58158.272772,2.15922363999834
3325.793206,3062.344106,19.938278,kepler,F,58158.293206,27.0897606399985
3325.813639,3063.044713,19.942097,kepler,F,58158.313639,27.7903676399983
3325.834073,3051.394303,19.927228,kepler,F,58158.334073,16.1399576399986
3325.854507,3071.31913,19.95139,kepler,F,58158.354507,36.0647846399984
3325.87494,3059.270327,19.941296,kepler,F,58158.37494,24.0159816399987
3325.895374,3061.135679,19.929907,kepler,F,58158.395374,25.8813336399985
3325.936241,3034.255343,19.898373,kepler,F,58158.436241,-0.999002360001668
3325.956675,3053.593557,19.922667,kepler,F,58158.456675,18.3392116399987
3325.977108,3039.800858,19.898027,kepler,F,58158.477108,4.54651263999858
3325.997542,3043.498507,19.90951,kepler,F,58158.497542,8.24416163999831
3326.017976,3047.440718,19.912548,kepler,F,58158.517976,12.1863726399984
3326.038409,3067.232108,19.928667,kepler,F,58158.538409,31.9777626399987
3326.058843,3031.676064,19.898223,kepler,F,58158.558843,-3.57828136000126
3326.09971,3040.228425,19.903435,kepler,F,58158.59971,4.97407963999831
3326.120143,3051.930539,19.909334,kepler,F,58158.620143,16.6761936399985
3326.140577,3109.921332,19.973785,kepler,F,58158.640577,74.6669866399984
3326.161011,3035.474796,19.897524,kepler,F,58158.661011,0.220450639998489
3326.181444,3051.788374,19.912036,kepler,F,58158.681444,16.5340286399987
3326.201878,3030.291375,19.89247,kepler,F,58158.701878,-4.96297036000169
3326.222311,3034.128186,19.885283,kepler,F,58158.722311,-1.12615936000157
3326.242745,3042.58785,19.901085,kepler,F,58158.742745,7.33350463999841
3326.263179,3036.730049,19.889279,kepler,F,58158.763179,1.4757036399983
3326.283612,3043.337219,19.901282,kepler,F,58158.783612,8.08287363999852
3326.304046,3025.076126,19.884768,kepler,F,58158.804046,-10.1782193600015
3326.32448,3059.797009,19.9204,kepler,F,58158.82448,24.5426636399984
3326.344913,3039.257861,19.890887,kepler,F,58158.844913,4.00351563999857
3326.365347,3041.404711,19.89917,kepler,F,58158.865347,6.15036563999865
3326.38578,3041.04781,19.897682,kepler,F,58158.88578,5.79346463999855
3326.406214,3027.30573,19.885605,kepler,F,58158.906214,-7.94861536000144
3326.426648,3044.618351,19.907383,kepler,F,58158.926648,9.3640056399986
3326.447081,3057.239982,19.909052,kepler,F,58158.947081,21.9856366399986
3326.467515,3040.43562,19.900374,kepler,F,58158.967515,5.18127463999872
3326.487948,3026.943681,19.881852,kepler,F,58158.987948,-8.31066436000128
3326.508382,3034.559646,19.886244,kepler,F,58159.008382,-0.694699360001323
3326.528816,3034.33438,19.884251,kepler,F,58159.028816,-0.919965360001697
3326.549249,3053.687549,19.907556,kepler,F,58159.049249,18.4332036399987
3326.569683,3070.270247,19.924044,kepler,F,58159.069683,35.0159016399984
3326.590116,3072.406476,19.928116,kepler,F,58159.090116,37.1521306399986
3326.61055,3056.871718,19.91727,kepler,F,58159.11055,21.6173726399984
3326.630984,3060.50186,19.918544,kepler,F,58159.130984,25.2475146399984
3326.671851,3026.145954,19.872782,kepler,F,58159.171851,-9.10839136000141
3326.692284,3028.232366,19.869433,kepler,F,58159.192284,-7.0219793600013
3326.712718,3047.188114,19.88719,kepler,F,58159.212718,11.9337686399986
3326.733152,3040.544774,19.878162,kepler,F,58159.233152,5.29042863999848
3326.753585,3052.177932,19.891552,kepler,F,58159.253585,16.9235866399986
3326.774019,3048.668386,19.884372,kepler,F,58159.274019,13.4140406399983
3326.794452,3017.083395,19.854463,kepler,F,58159.294452,-18.1709503600014
3326.814886,3031.090291,19.865102,kepler,F,58159.314886,-4.1640543600015
3326.83532,3052.83452,19.883685,kepler,F,58159.33532,17.5801746399984
3326.855753,3037.670058,19.869974,kepler,F,58159.355753,2.41571263999867
3326.89662,3052.168132,19.893652,kepler,F,58159.39662,16.9137866399983
3326.917054,3039.33391,19.872429,kepler,F,58159.417054,4.07956463999835
3326.937488,3051.894808,19.885653,kepler,F,58159.437488,16.6404626399985
3326.957921,3023.422559,19.856176,kepler,F,58159.457921,-11.8317863600014
3326.978355,3036.729984,19.871319,kepler,F,58159.478355,1.47563863999858
3326.998788,3043.635076,19.884275,kepler,F,58159.498788,8.38073063999855
3327.019222,3053.873797,19.902557,kepler,F,58159.519222,18.6194516399987
3327.039656,3047.193532,19.888068,kepler,F,58159.539656,11.9391866399983
3327.060089,3022.334206,19.851155,kepler,F,58159.560089,-12.9201393600015
3327.080523,3054.104016,19.887901,kepler,F,58159.580523,18.8496706399983
3327.100956,3046.049397,19.878385,kepler,F,58159.600956,10.7950516399987
3327.12139,3039.713754,19.861239,kepler,F,58159.62139,4.4594086399984
3327.162257,3031.872942,19.861901,kepler,F,58159.662257,-3.38140336000151
3327.182691,3033.272879,19.866368,kepler,F,58159.682691,-1.98146636000138
3327.203124,3045.251377,19.886535,kepler,F,58159.703124,9.99703163999857
3327.223558,3027.158604,19.864514,kepler,F,58159.723558,-8.09574136000128
3327.243992,3027.135731,19.867589,kepler,F,58159.743992,-8.11861436000163
3327.264425,3042.7437,19.874482,kepler,F,58159.764425,7.48935463999851
3327.284859,3036.055863,19.865203,kepler,F,58159.784859,0.801517639998565
3327.305292,3018.037514,19.837933,kepler,F,58159.805292,-17.2168313600014
3327.325726,3040.669748,19.873842,kepler,F,58159.825726,5.41540263999832
3327.34616,3038.618808,19.868935,kepler,F,58159.84616,3.36446263999869
3327.366593,3059.751616,19.889236,kepler,F,58159.866593,24.4972706399985
3327.40746,3036.843913,19.854536,kepler,F,58159.90746,1.58956763999868
3327.427894,3033.509257,19.847886,kepler,F,58159.927894,-1.74508836000132
3327.448328,3041.621402,19.853961,kepler,F,58159.948328,6.36705663999874
3327.468761,3047.807036,19.859389,kepler,F,58159.968761,12.5526906399987
3327.489195,3041.481218,19.857787,kepler,F,58159.989195,6.22687263999842
3327.509628,3015.007402,19.832545,kepler,F,58160.009628,-20.2469433600013
3327.530062,3027.596248,19.836939,kepler,F,58160.030062,-7.65809736000165
3327.550496,3035.468607,19.844945,kepler,F,58160.050496,0.214261639998313
3327.570929,3041.50398,19.85474,kepler,F,58160.070929,6.24963463999848
3327.591363,3013.100858,19.826012,kepler,F,58160.091363,-22.1534873600017
3327.611796,3043.967181,19.860607,kepler,F,58160.111796,8.7128356399985
3327.63223,3030.434872,19.841885,kepler,F,58160.13223,-4.81947336000167
3327.652664,3047.392982,19.86435,kepler,F,58160.152664,12.1386366399984
3327.673097,3037.120978,19.843166,kepler,F,58160.173097,1.86663263999844
3327.713964,3031.392075,19.834698,kepler,F,58160.213964,-3.86227036000128
3327.734398,3048.695683,19.854741,kepler,F,58160.234398,13.4413376399984
3327.754832,3018.333493,19.821002,kepler,F,58160.254832,-16.9208523600014
3327.775265,3049.492241,19.850809,kepler,F,58160.275265,14.2378956399984
3327.795699,3038.338978,19.839688,kepler,F,58160.295699,3.08463263999874
3327.816132,3041.557793,19.855113,kepler,F,58160.316132,6.30344763999847
3327.836566,3038.391561,19.85133,kepler,F,58160.336566,3.13721563999843
3327.857,3031.291137,19.83374,kepler,F,58160.357,-3.96320836000132
3327.897867,3047.879589,19.844263,kepler,F,58160.397867,12.6252436399986
3327.938734,3063.252996,19.866555,kepler,F,58160.438734,27.9986506399987
3327.959168,3024.151033,19.825996,kepler,F,58160.459168,-11.1033123600014
3327.979601,3043.315745,19.844799,kepler,F,58160.479601,8.0613996399984
3328.000035,3026.57037,19.8294,kepler,F,58160.500035,-8.68397536000157
3328.020469,3200.815916,20.011649,kepler,F,58160.520469,165.561570639999
3328.040902,3039.14903,19.838713,kepler,F,58160.540902,3.89468463999856
3328.061336,3049.111016,19.851755,kepler,F,58160.561336,13.8566706399984
3328.081769,3032.328865,19.832681,kepler,F,58160.581769,-2.92548036000153
3328.102203,3068.783904,19.865896,kepler,F,58160.602203,33.5295586399984
3328.14307,3051.61935,19.849783,kepler,F,58160.64307,16.3650046399985
3328.163504,3029.413901,19.83023,kepler,F,58160.663504,-5.84044436000158
3328.183937,3043.983887,19.842259,kepler,F,58160.683937,8.72954163999839
3328.204371,3040.588687,19.83176,kepler,F,58160.704371,5.33434163999846
3328.224804,3048.26123,19.83931,kepler,F,58160.724804,13.0068846399986
3328.245238,3049.21155,19.839308,kepler,F,58160.745238,13.9572046399985
3328.265672,3047.762412,19.850365,kepler,F,58160.765672,12.5080666399986
3328.286105,3054.730841,19.844853,kepler,F,58160.786105,19.4764956399986
3328.306539,3038.268877,19.824017,kepler,F,58160.806539,3.01453163999849
3328.326973,3052.034556,19.849358,kepler,F,58160.826973,16.7802106399986
3328.347406,3029.402964,19.826037,kepler,F,58160.847406,-5.8513813600016
3328.36784,3058.843837,19.848308,kepler,F,58160.86784,23.5894916399984
3328.388273,3059.415586,19.865518,kepler,F,58160.888273,24.1612406399986
3328.408707,3034.816977,19.816616,kepler,F,58160.908707,-0.437368360001528
3328.42914,3064.52127,19.857535,kepler,F,58160.92914,29.2669246399987
3328.449574,3025.936354,19.813303,kepler,F,58160.949574,-9.31799136000154
3328.470008,3054.57821,19.846595,kepler,F,58160.970008,19.3238646399986
3328.490441,3061.670067,19.860361,kepler,F,58160.990441,26.4157216399985
3328.510875,3041.486101,19.841411,kepler,F,58161.010875,6.23175563999848
3328.531308,3033.034153,19.829874,kepler,F,58161.031308,-2.22019236000142
3328.551742,3033.631918,19.820629,kepler,F,58161.051742,-1.62242736000144
3328.572176,3059.938341,19.86154,kepler,F,58161.072176,24.6839956399986
3328.592609,3022.406468,19.819371,kepler,F,58161.092609,-12.8478773600013
3328.613043,3039.521264,19.831411,kepler,F,58161.113043,4.26691863999849
3328.633477,3088.148226,19.883342,kepler,F,58161.133477,52.8938806399983
3328.65391,3036.513105,19.832171,kepler,F,58161.15391,1.25875963999852
3328.674344,3029.090707,19.812954,kepler,F,58161.174344,-6.16363836000164
3328.694777,3038.140559,19.82906,kepler,F,58161.194777,2.88621363999846
3328.715211,3059.572882,19.844257,kepler,F,58161.215211,24.3185366399985
3328.735645,3051.004688,19.849797,kepler,F,58161.235645,15.7503426399985
3328.756078,3066.039104,19.858084,kepler,F,58161.256078,30.7847586399985
3328.776512,3083.901779,19.880612,kepler,F,58161.276512,48.6474336399983
3328.796945,3059.638552,19.851447,kepler,F,58161.296945,24.3842066399984
3328.817379,3068.102767,19.858653,kepler,F,58161.317379,32.8484216399984
3328.837813,3076.668315,19.877147,kepler,F,58161.337813,41.4139696399984
